 INFO | 2018-06-05 16:36:52,071 | Common.java | 84 | Startup activites...
 INFO | 2018-06-05 16:36:52,074 | Common.java | 84 | Test Output Directory creation successful :D:\Data\Official\Sathish\ThycoticAutomation\TestResults\2018_06_05_04_36_51_PM
 INFO | 2018-06-05 16:36:52,074 | Common.java | 84 | Log File creation successful : LogFile.log
 INFO | 2018-06-05 16:36:52,077 | Common.java | 84 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2018-06-05 16:36:52,083 | Common.java | 84 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2018-06-05 16:36:52,217 | Common.java | 84 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2018-06-05 16:36:52,359 | Common.java | 84 | Getting value of AppURL from Test Configuration file : http://localhost/SecretServer/Login.aspx?ReturnUrl=%2fSecretServer
 INFO | 2018-06-05 16:36:52,360 | Common.java | 84 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2018-06-05 16:36:52,393 | Common.java | 84 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2018-06-05 16:36:52,394 | Common.java | 84 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2018-06-05 16:36:52,394 | Common.java | 84 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2018-06-05 16:36:53,101 | Common.java | 84 | Getting value of ElementLoadWaitTime from Test Configuration file : 60
 INFO | 2018-06-05 16:36:53,101 | Common.java | 84 | Getting value of TextLoadWaitTime from Test Configuration file : 45
 INFO | 2018-06-05 16:36:53,102 | Common.java | 84 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2018-06-05 16:36:53,102 | Common.java | 84 | Getting value of ImplicitlyWaitTime from Test Configuration file : 45
 INFO | 2018-06-05 16:36:53,102 | Common.java | 84 | Element time out set
 INFO | 2018-06-05 16:36:53,106 | Common.java | 84 | Opening Chrome Browser...
 INFO | 2018-06-05 16:36:53,107 | Common.java | 84 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2018-06-05 16:36:53,121 | Common.java | 84 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2018-06-05 16:36:53,121 | Common.java | 84 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2018-06-05 16:36:57,040 | Common.java | 84 | Successfully Maximised Browser Window
 INFO | 2018-06-05 16:36:57,051 | Common.java | 84 | Browser: Open Successful : chrome
 INFO | 2018-06-05 16:36:57,051 | Common.java | 84 | Open Browser : chrome
 INFO | 2018-06-05 16:36:57,053 | Common.java | 84 | Getting value of AppURL from Test Configuration file : http://localhost/SecretServer/Login.aspx?ReturnUrl=%2fSecretServer
 INFO | 2018-06-05 16:36:57,056 | Common.java | 84 | Navigating to URL : http://localhost/SecretServer/Login.aspx?ReturnUrl=%2fSecretServer
 INFO | 2018-06-05 16:36:57,766 | Common.java | 84 | Navigation Successful : http://localhost/SecretServer/Login.aspx?ReturnUrl=%2fSecretServer
 INFO | 2018-06-05 16:36:57,767 | Common.java | 84 | Navigate to : http://localhost/SecretServer/Login.aspx?ReturnUrl=%2fSecretServer
 INFO | 2018-06-05 16:36:57,771 | Common.java | 84 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2018-06-05 16:36:57,771 | Common.java | 84 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2018-06-05 16:36:57,772 | Common.java | 84 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2018-06-05 16:36:57,772 | Common.java | 84 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2018-06-05 16:36:57,777 | Common.java | 84 | Getting value of Project Name from Test Configuration file : Thycotic.Work
 INFO | 2018-06-05 16:36:57,777 | Common.java | 84 | Getting value of Server URL from Test Configuration file : https://thycotic.visualstudio.com
 INFO | 2018-06-05 16:36:57,778 | Common.java | 84 | Getting value of Tester User Name from Test Configuration file : sathish.m@indiumsoft.com
 INFO | 2018-06-05 16:36:57,778 | Common.java | 84 | Getting value of Tester PAT from Test Configuration file : 55jny2hhevawflx5penenm4ccgnyv54bkysnvxa3r7eefdmsxrda
 INFO | 2018-06-05 16:36:57,778 | Common.java | 84 | Getting value of Suite ID from Test Configuration file : 51353
 INFO | 2018-06-05 16:36:57,779 | Common.java | 84 | Getting value of Console Application Location from Test Configuration file : \others\csharp\VSTS_Console_Applications
 INFO | 2018-06-05 16:36:57,779 | Common.java | 84 | Command to execute to create NEW TEST RUN: D:\Data\Official\Sathish\ThycoticAutomation\others\csharp\VSTS_Console_Applications\CreateTestRun\Debug\VSTSCreateTestRun.exe Thycotic.Work 51353 2018_06_05_04_36_51_PM https://thycotic.visualstudio.com sathish.m@indiumsoft.com 55jny2hhevawflx5penenm4ccgnyv54bkysnvxa3r7eefdmsxrda 43380 43394 43447 43462 43468 43476 43515
 INFO | 2018-06-05 16:37:21,843 | Common.java | 84 | Point ID:43380 Test Case ID: 43376
 INFO | 2018-06-05 16:37:21,844 | Common.java | 84 | Point ID:43380 Test Case ID: 43377
 INFO | 2018-06-05 16:37:21,844 | Common.java | 84 | Point ID:43380 Test Case ID: 43378
 INFO | 2018-06-05 16:37:21,845 | Common.java | 84 | Point ID:43380 Test Case ID: 43379
 INFO | 2018-06-05 16:37:21,845 | Common.java | 84 | Point ID:43380 Test Case ID: 43380
 INFO | 2018-06-05 16:37:21,845 | Common.java | 84 | Point ID: Equal43380
 INFO | 2018-06-05 16:37:21,845 | Common.java | 84 | Point ID:43380 Test Case ID: 43381
 INFO | 2018-06-05 16:37:21,846 | Common.java | 84 | Point ID:43380 Test Case ID: 43382
 INFO | 2018-06-05 16:37:21,846 | Common.java | 84 | Point ID:43380 Test Case ID: 43383
 INFO | 2018-06-05 16:37:21,848 | Common.java | 84 | Point ID:43380 Test Case ID: 43384
 INFO | 2018-06-05 16:37:21,849 | Common.java | 84 | Point ID:43380 Test Case ID: 43385
 INFO | 2018-06-05 16:37:21,849 | Common.java | 84 | Point ID:43380 Test Case ID: 43386
 INFO | 2018-06-05 16:37:21,849 | Common.java | 84 | Point ID:43380 Test Case ID: 43387
 INFO | 2018-06-05 16:37:21,850 | Common.java | 84 | Point ID:43380 Test Case ID: 43388
 INFO | 2018-06-05 16:37:21,850 | Common.java | 84 | Point ID:43380 Test Case ID: 43389
 INFO | 2018-06-05 16:37:21,851 | Common.java | 84 | Point ID:43380 Test Case ID: 43390
 INFO | 2018-06-05 16:37:21,851 | Common.java | 84 | Point ID:43380 Test Case ID: 43391
 INFO | 2018-06-05 16:37:21,853 | Common.java | 84 | Point ID:43380 Test Case ID: 43392
 INFO | 2018-06-05 16:37:21,853 | Common.java | 84 | Point ID:43380 Test Case ID: 43393
 INFO | 2018-06-05 16:37:21,853 | Common.java | 84 | Point ID:43380 Test Case ID: 43394
 INFO | 2018-06-05 16:37:21,854 | Common.java | 84 | Point ID:43380 Test Case ID: 43395
 INFO | 2018-06-05 16:37:21,854 | Common.java | 84 | Point ID:43380 Test Case ID: 43396
 INFO | 2018-06-05 16:37:21,854 | Common.java | 84 | Point ID:43380 Test Case ID: 43397
 INFO | 2018-06-05 16:37:21,855 | Common.java | 84 | Point ID:43380 Test Case ID: 43398
 INFO | 2018-06-05 16:37:21,855 | Common.java | 84 | Point ID:43380 Test Case ID: 43399
 INFO | 2018-06-05 16:37:21,855 | Common.java | 84 | Point ID:43380 Test Case ID: 43400
 INFO | 2018-06-05 16:37:21,855 | Common.java | 84 | Point ID:43380 Test Case ID: 43401
 INFO | 2018-06-05 16:37:21,855 | Common.java | 84 | Point ID:43380 Test Case ID: 43402
 INFO | 2018-06-05 16:37:21,856 | Common.java | 84 | Point ID:43380 Test Case ID: 43403
 INFO | 2018-06-05 16:37:21,856 | Common.java | 84 | Point ID:43380 Test Case ID: 43404
 INFO | 2018-06-05 16:37:21,856 | Common.java | 84 | Point ID:43380 Test Case ID: 43405
 INFO | 2018-06-05 16:37:21,856 | Common.java | 84 | Point ID:43380 Test Case ID: 43406
 INFO | 2018-06-05 16:37:21,856 | Common.java | 84 | Point ID:43380 Test Case ID: 43407
 INFO | 2018-06-05 16:37:21,856 | Common.java | 84 | Point ID:43380 Test Case ID: 43408
 INFO | 2018-06-05 16:37:21,857 | Common.java | 84 | Point ID:43380 Test Case ID: 43409
 INFO | 2018-06-05 16:37:21,857 | Common.java | 84 | Point ID:43380 Test Case ID: 43410
 INFO | 2018-06-05 16:37:21,857 | Common.java | 84 | Point ID:43380 Test Case ID: 43411
 INFO | 2018-06-05 16:37:21,857 | Common.java | 84 | Point ID:43380 Test Case ID: 43412
 INFO | 2018-06-05 16:37:21,857 | Common.java | 84 | Point ID:43380 Test Case ID: 43413
 INFO | 2018-06-05 16:37:21,857 | Common.java | 84 | Point ID:43380 Test Case ID: 43414
 INFO | 2018-06-05 16:37:21,857 | Common.java | 84 | Point ID:43380 Test Case ID: 43415
 INFO | 2018-06-05 16:37:21,857 | Common.java | 84 | Point ID:43380 Test Case ID: 43416
 INFO | 2018-06-05 16:37:21,858 | Common.java | 84 | Point ID:43380 Test Case ID: 43417
 INFO | 2018-06-05 16:37:21,858 | Common.java | 84 | Point ID:43380 Test Case ID: 43418
 INFO | 2018-06-05 16:37:21,858 | Common.java | 84 | Point ID:43380 Test Case ID: 43419
 INFO | 2018-06-05 16:37:21,858 | Common.java | 84 | Point ID:43380 Test Case ID: 43420
 INFO | 2018-06-05 16:37:21,858 | Common.java | 84 | Point ID:43380 Test Case ID: 43421
 INFO | 2018-06-05 16:37:21,858 | Common.java | 84 | Point ID:43380 Test Case ID: 43422
 INFO | 2018-06-05 16:37:21,858 | Common.java | 84 | Point ID:43380 Test Case ID: 43423
 INFO | 2018-06-05 16:37:21,858 | Common.java | 84 | Point ID:43380 Test Case ID: 43424
 INFO | 2018-06-05 16:37:21,858 | Common.java | 84 | Point ID:43380 Test Case ID: 43425
 INFO | 2018-06-05 16:37:21,859 | Common.java | 84 | Point ID:43380 Test Case ID: 43426
 INFO | 2018-06-05 16:37:21,859 | Common.java | 84 | Point ID:43380 Test Case ID: 43427
 INFO | 2018-06-05 16:37:21,859 | Common.java | 84 | Point ID:43380 Test Case ID: 43428
 INFO | 2018-06-05 16:37:21,859 | Common.java | 84 | Point ID:43380 Test Case ID: 43429
 INFO | 2018-06-05 16:37:21,859 | Common.java | 84 | Point ID:43380 Test Case ID: 43430
 INFO | 2018-06-05 16:37:21,860 | Common.java | 84 | Point ID:43380 Test Case ID: 43431
 INFO | 2018-06-05 16:37:21,860 | Common.java | 84 | Point ID:43380 Test Case ID: 43432
 INFO | 2018-06-05 16:37:21,860 | Common.java | 84 | Point ID:43380 Test Case ID: 43433
 INFO | 2018-06-05 16:37:21,860 | Common.java | 84 | Point ID:43380 Test Case ID: 43434
 INFO | 2018-06-05 16:37:21,860 | Common.java | 84 | Point ID:43380 Test Case ID: 43435
 INFO | 2018-06-05 16:37:21,860 | Common.java | 84 | Point ID:43380 Test Case ID: 43436
 INFO | 2018-06-05 16:37:21,861 | Common.java | 84 | Point ID:43380 Test Case ID: 43437
 INFO | 2018-06-05 16:37:21,861 | Common.java | 84 | Point ID:43380 Test Case ID: 43438
 INFO | 2018-06-05 16:37:21,861 | Common.java | 84 | Point ID:43380 Test Case ID: 43439
 INFO | 2018-06-05 16:37:21,861 | Common.java | 84 | Point ID:43380 Test Case ID: 43440
 INFO | 2018-06-05 16:37:21,861 | Common.java | 84 | Point ID:43380 Test Case ID: 43441
 INFO | 2018-06-05 16:37:21,862 | Common.java | 84 | Point ID:43380 Test Case ID: 43442
 INFO | 2018-06-05 16:37:21,862 | Common.java | 84 | Point ID:43380 Test Case ID: 43443
 INFO | 2018-06-05 16:37:21,862 | Common.java | 84 | Point ID:43380 Test Case ID: 43444
 INFO | 2018-06-05 16:37:21,862 | Common.java | 84 | Point ID:43380 Test Case ID: 43445
 INFO | 2018-06-05 16:37:21,862 | Common.java | 84 | Point ID:43380 Test Case ID: 43446
 INFO | 2018-06-05 16:37:21,862 | Common.java | 84 | Point ID:43380 Test Case ID: 43447
 INFO | 2018-06-05 16:37:21,862 | Common.java | 84 | Point ID:43380 Test Case ID: 43448
 INFO | 2018-06-05 16:37:21,863 | Common.java | 84 | Point ID:43380 Test Case ID: 43449
 INFO | 2018-06-05 16:37:21,863 | Common.java | 84 | Point ID:43380 Test Case ID: 43450
 INFO | 2018-06-05 16:37:21,863 | Common.java | 84 | Point ID:43380 Test Case ID: 43451
 INFO | 2018-06-05 16:37:21,863 | Common.java | 84 | Point ID:43380 Test Case ID: 43452
 INFO | 2018-06-05 16:37:21,863 | Common.java | 84 | Point ID:43380 Test Case ID: 43453
 INFO | 2018-06-05 16:37:21,863 | Common.java | 84 | Point ID:43380 Test Case ID: 43454
 INFO | 2018-06-05 16:37:21,863 | Common.java | 84 | Point ID:43380 Test Case ID: 43455
 INFO | 2018-06-05 16:37:21,864 | Common.java | 84 | Point ID:43380 Test Case ID: 43456
 INFO | 2018-06-05 16:37:21,864 | Common.java | 84 | Point ID:43380 Test Case ID: 43457
 INFO | 2018-06-05 16:37:21,864 | Common.java | 84 | Point ID:43380 Test Case ID: 43458
 INFO | 2018-06-05 16:37:21,864 | Common.java | 84 | Point ID:43380 Test Case ID: 43459
 INFO | 2018-06-05 16:37:21,864 | Common.java | 84 | Point ID:43380 Test Case ID: 43460
 INFO | 2018-06-05 16:37:21,865 | Common.java | 84 | Point ID:43380 Test Case ID: 43461
 INFO | 2018-06-05 16:37:21,865 | Common.java | 84 | Point ID:43380 Test Case ID: 43462
 INFO | 2018-06-05 16:37:21,865 | Common.java | 84 | Point ID:43380 Test Case ID: 43463
 INFO | 2018-06-05 16:37:21,865 | Common.java | 84 | Point ID:43380 Test Case ID: 43464
 INFO | 2018-06-05 16:37:21,865 | Common.java | 84 | Point ID:43380 Test Case ID: 43465
 INFO | 2018-06-05 16:37:21,865 | Common.java | 84 | Point ID:43380 Test Case ID: 43466
 INFO | 2018-06-05 16:37:21,865 | Common.java | 84 | Point ID:43380 Test Case ID: 43467
 INFO | 2018-06-05 16:37:21,866 | Common.java | 84 | Point ID:43380 Test Case ID: 43468
 INFO | 2018-06-05 16:37:21,866 | Common.java | 84 | Point ID:43380 Test Case ID: 43469
 INFO | 2018-06-05 16:37:21,866 | Common.java | 84 | Point ID:43380 Test Case ID: 43470
 INFO | 2018-06-05 16:37:21,866 | Common.java | 84 | Point ID:43380 Test Case ID: 43471
 INFO | 2018-06-05 16:37:21,866 | Common.java | 84 | Point ID:43380 Test Case ID: 43472
