 INFO | 2018-06-05 13:56:08,901 | Common.java | 84 | Startup activites...
 INFO | 2018-06-05 13:56:08,905 | Common.java | 84 | Test Output Directory creation successful :D:\Data\Official\Sathish\ThycoticAutomation\TestResults\2018_06_05_01_56_08_PM
 INFO | 2018-06-05 13:56:08,905 | Common.java | 84 | Log File creation successful : LogFile.log
 INFO | 2018-06-05 13:56:08,909 | Common.java | 84 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2018-06-05 13:56:08,917 | Common.java | 84 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2018-06-05 13:56:09,076 | Common.java | 84 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2018-06-05 13:56:09,236 | Common.java | 84 | Getting value of AppURL from Test Configuration file : http://localhost/SecretServer/Login.aspx?ReturnUrl=%2fSecretServer
 INFO | 2018-06-05 13:56:09,237 | Common.java | 84 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2018-06-05 13:56:09,274 | Common.java | 84 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2018-06-05 13:56:09,274 | Common.java | 84 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2018-06-05 13:56:09,274 | Common.java | 84 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2018-06-05 13:56:10,004 | Common.java | 84 | Getting value of ElementLoadWaitTime from Test Configuration file : 60
 INFO | 2018-06-05 13:56:10,005 | Common.java | 84 | Getting value of TextLoadWaitTime from Test Configuration file : 45
 INFO | 2018-06-05 13:56:10,005 | Common.java | 84 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2018-06-05 13:56:10,006 | Common.java | 84 | Getting value of ImplicitlyWaitTime from Test Configuration file : 45
 INFO | 2018-06-05 13:56:10,006 | Common.java | 84 | Element time out set
 INFO | 2018-06-05 13:56:10,009 | Common.java | 84 | Opening Chrome Browser...
 INFO | 2018-06-05 13:56:10,010 | Common.java | 84 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2018-06-05 13:56:10,027 | Common.java | 84 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2018-06-05 13:56:10,028 | Common.java | 84 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2018-06-05 13:56:14,039 | Common.java | 84 | Successfully Maximised Browser Window
 INFO | 2018-06-05 13:56:14,051 | Common.java | 84 | Browser: Open Successful : chrome
 INFO | 2018-06-05 13:56:14,052 | Common.java | 84 | Open Browser : chrome
 INFO | 2018-06-05 13:56:14,055 | Common.java | 84 | Getting value of AppURL from Test Configuration file : http://localhost/SecretServer/Login.aspx?ReturnUrl=%2fSecretServer
 INFO | 2018-06-05 13:56:14,056 | Common.java | 84 | Navigating to URL : http://localhost/SecretServer/Login.aspx?ReturnUrl=%2fSecretServer
 INFO | 2018-06-05 13:56:14,764 | Common.java | 84 | Navigation Successful : http://localhost/SecretServer/Login.aspx?ReturnUrl=%2fSecretServer
 INFO | 2018-06-05 13:56:14,765 | Common.java | 84 | Navigate to : http://localhost/SecretServer/Login.aspx?ReturnUrl=%2fSecretServer
 INFO | 2018-06-05 13:56:14,771 | Common.java | 84 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2018-06-05 13:56:14,771 | Common.java | 84 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2018-06-05 13:56:14,772 | Common.java | 84 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2018-06-05 13:56:14,772 | Common.java | 84 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2018-06-05 13:56:14,779 | Common.java | 84 | Getting value of Project Name from Test Configuration file : Thycotic.Work
 INFO | 2018-06-05 13:56:14,780 | Common.java | 84 | Getting value of Server URL from Test Configuration file : https://thycotic.visualstudio.com
 INFO | 2018-06-05 13:56:14,781 | Common.java | 84 | Getting value of Tester User Name from Test Configuration file : sathish.m@indiumsoft.com
 INFO | 2018-06-05 13:56:14,781 | Common.java | 84 | Getting value of Tester PAT from Test Configuration file : 55jny2hhevawflx5penenm4ccgnyv54bkysnvxa3r7eefdmsxrda
 INFO | 2018-06-05 13:56:14,782 | Common.java | 84 | Getting value of Suite ID from Test Configuration file : 51353
 INFO | 2018-06-05 13:56:14,782 | Common.java | 84 | Getting value of Console Application Location from Test Configuration file : \others\csharp\VSTS_Console_Applications
 INFO | 2018-06-05 13:56:14,783 | Common.java | 84 | Command to execute to create NEW TEST RUN: D:\Data\Official\Sathish\ThycoticAutomation\others\csharp\VSTS_Console_Applications\CreateTestRun\Debug\VSTSCreateTestRun.exe Thycotic.Work 51353 2018_06_05_01_56_08_PM https://thycotic.visualstudio.com sathish.m@indiumsoft.com 55jny2hhevawflx5penenm4ccgnyv54bkysnvxa3r7eefdmsxrda 43462
 INFO | 2018-06-05 13:56:37,880 | Common.java | 84 | Point ID:43462 Test Case ID: 43376
 INFO | 2018-06-05 13:56:37,881 | Common.java | 84 | Point ID:43462 Test Case ID: 43377
 INFO | 2018-06-05 13:56:37,882 | Common.java | 84 | Point ID:43462 Test Case ID: 43378
 INFO | 2018-06-05 13:56:37,883 | Common.java | 84 | Point ID:43462 Test Case ID: 43379
 INFO | 2018-06-05 13:56:37,884 | Common.java | 84 | Point ID:43462 Test Case ID: 43380
 INFO | 2018-06-05 13:56:37,884 | Common.java | 84 | Point ID:43462 Test Case ID: 43381
 INFO | 2018-06-05 13:56:37,884 | Common.java | 84 | Point ID:43462 Test Case ID: 43382
 INFO | 2018-06-05 13:56:37,884 | Common.java | 84 | Point ID:43462 Test Case ID: 43383
 INFO | 2018-06-05 13:56:37,884 | Common.java | 84 | Point ID:43462 Test Case ID: 43384
 INFO | 2018-06-05 13:56:37,885 | Common.java | 84 | Point ID:43462 Test Case ID: 43385
 INFO | 2018-06-05 13:56:37,885 | Common.java | 84 | Point ID:43462 Test Case ID: 43386
 INFO | 2018-06-05 13:56:37,885 | Common.java | 84 | Point ID:43462 Test Case ID: 43387
 INFO | 2018-06-05 13:56:37,885 | Common.java | 84 | Point ID:43462 Test Case ID: 43388
 INFO | 2018-06-05 13:56:37,885 | Common.java | 84 | Point ID:43462 Test Case ID: 43389
 INFO | 2018-06-05 13:56:37,885 | Common.java | 84 | Point ID:43462 Test Case ID: 43390
 INFO | 2018-06-05 13:56:37,885 | Common.java | 84 | Point ID:43462 Test Case ID: 43391
 INFO | 2018-06-05 13:56:37,886 | Common.java | 84 | Point ID:43462 Test Case ID: 43392
 INFO | 2018-06-05 13:56:37,886 | Common.java | 84 | Point ID:43462 Test Case ID: 43393
 INFO | 2018-06-05 13:56:37,886 | Common.java | 84 | Point ID:43462 Test Case ID: 43394
 INFO | 2018-06-05 13:56:37,886 | Common.java | 84 | Point ID:43462 Test Case ID: 43395
 INFO | 2018-06-05 13:56:37,886 | Common.java | 84 | Point ID:43462 Test Case ID: 43396
 INFO | 2018-06-05 13:56:37,886 | Common.java | 84 | Point ID:43462 Test Case ID: 43397
 INFO | 2018-06-05 13:56:37,886 | Common.java | 84 | Point ID:43462 Test Case ID: 43398
 INFO | 2018-06-05 13:56:37,886 | Common.java | 84 | Point ID:43462 Test Case ID: 43399
 INFO | 2018-06-05 13:56:37,887 | Common.java | 84 | Point ID:43462 Test Case ID: 43400
 INFO | 2018-06-05 13:56:37,887 | Common.java | 84 | Point ID:43462 Test Case ID: 43401
 INFO | 2018-06-05 13:56:37,887 | Common.java | 84 | Point ID:43462 Test Case ID: 43402
 INFO | 2018-06-05 13:56:37,887 | Common.java | 84 | Point ID:43462 Test Case ID: 43403
 INFO | 2018-06-05 13:56:37,887 | Common.java | 84 | Point ID:43462 Test Case ID: 43404
 INFO | 2018-06-05 13:56:37,887 | Common.java | 84 | Point ID:43462 Test Case ID: 43405
 INFO | 2018-06-05 13:56:37,887 | Common.java | 84 | Point ID:43462 Test Case ID: 43406
 INFO | 2018-06-05 13:56:37,888 | Common.java | 84 | Point ID:43462 Test Case ID: 43407
 INFO | 2018-06-05 13:56:37,888 | Common.java | 84 | Point ID:43462 Test Case ID: 43408
 INFO | 2018-06-05 13:56:37,888 | Common.java | 84 | Point ID:43462 Test Case ID: 43409
 INFO | 2018-06-05 13:56:37,888 | Common.java | 84 | Point ID:43462 Test Case ID: 43410
 INFO | 2018-06-05 13:56:37,888 | Common.java | 84 | Point ID:43462 Test Case ID: 43411
 INFO | 2018-06-05 13:56:37,888 | Common.java | 84 | Point ID:43462 Test Case ID: 43412
 INFO | 2018-06-05 13:56:37,888 | Common.java | 84 | Point ID:43462 Test Case ID: 43413
 INFO | 2018-06-05 13:56:37,889 | Common.java | 84 | Point ID:43462 Test Case ID: 43414
 INFO | 2018-06-05 13:56:37,889 | Common.java | 84 | Point ID:43462 Test Case ID: 43415
 INFO | 2018-06-05 13:56:37,889 | Common.java | 84 | Point ID:43462 Test Case ID: 43416
 INFO | 2018-06-05 13:56:37,889 | Common.java | 84 | Point ID:43462 Test Case ID: 43417
 INFO | 2018-06-05 13:56:37,889 | Common.java | 84 | Point ID:43462 Test Case ID: 43418
 INFO | 2018-06-05 13:56:37,889 | Common.java | 84 | Point ID:43462 Test Case ID: 43419
 INFO | 2018-06-05 13:56:37,889 | Common.java | 84 | Point ID:43462 Test Case ID: 43420
 INFO | 2018-06-05 13:56:37,889 | Common.java | 84 | Point ID:43462 Test Case ID: 43421
 INFO | 2018-06-05 13:56:37,890 | Common.java | 84 | Point ID:43462 Test Case ID: 43422
 INFO | 2018-06-05 13:56:37,890 | Common.java | 84 | Point ID:43462 Test Case ID: 43423
 INFO | 2018-06-05 13:56:37,890 | Common.java | 84 | Point ID:43462 Test Case ID: 43424
 INFO | 2018-06-05 13:56:37,890 | Common.java | 84 | Point ID:43462 Test Case ID: 43425
 INFO | 2018-06-05 13:56:37,890 | Common.java | 84 | Point ID:43462 Test Case ID: 43426
 INFO | 2018-06-05 13:56:37,890 | Common.java | 84 | Point ID:43462 Test Case ID: 43427
 INFO | 2018-06-05 13:56:37,890 | Common.java | 84 | Point ID:43462 Test Case ID: 43428
 INFO | 2018-06-05 13:56:37,891 | Common.java | 84 | Point ID:43462 Test Case ID: 43429
 INFO | 2018-06-05 13:56:37,891 | Common.java | 84 | Point ID:43462 Test Case ID: 43430
 INFO | 2018-06-05 13:56:37,891 | Common.java | 84 | Point ID:43462 Test Case ID: 43431
 INFO | 2018-06-05 13:56:37,891 | Common.java | 84 | Point ID:43462 Test Case ID: 43432
 INFO | 2018-06-05 13:56:37,891 | Common.java | 84 | Point ID:43462 Test Case ID: 43433
 INFO | 2018-06-05 13:56:37,891 | Common.java | 84 | Point ID:43462 Test Case ID: 43434
 INFO | 2018-06-05 13:56:37,891 | Common.java | 84 | Point ID:43462 Test Case ID: 43435
 INFO | 2018-06-05 13:56:37,892 | Common.java | 84 | Point ID:43462 Test Case ID: 43436
 INFO | 2018-06-05 13:56:37,892 | Common.java | 84 | Point ID:43462 Test Case ID: 43437
 INFO | 2018-06-05 13:56:37,892 | Common.java | 84 | Point ID:43462 Test Case ID: 43438
 INFO | 2018-06-05 13:56:37,892 | Common.java | 84 | Point ID:43462 Test Case ID: 43439
 INFO | 2018-06-05 13:56:37,892 | Common.java | 84 | Point ID:43462 Test Case ID: 43440
 INFO | 2018-06-05 13:56:37,892 | Common.java | 84 | Point ID:43462 Test Case ID: 43441
 INFO | 2018-06-05 13:56:37,892 | Common.java | 84 | Point ID:43462 Test Case ID: 43442
 INFO | 2018-06-05 13:56:37,893 | Common.java | 84 | Point ID:43462 Test Case ID: 43443
 INFO | 2018-06-05 13:56:37,893 | Common.java | 84 | Point ID:43462 Test Case ID: 43444
 INFO | 2018-06-05 13:56:37,893 | Common.java | 84 | Point ID:43462 Test Case ID: 43445
 INFO | 2018-06-05 13:56:37,893 | Common.java | 84 | Point ID:43462 Test Case ID: 43446
 INFO | 2018-06-05 13:56:37,893 | Common.java | 84 | Point ID:43462 Test Case ID: 43447
 INFO | 2018-06-05 13:56:37,893 | Common.java | 84 | Point ID:43462 Test Case ID: 43448
 INFO | 2018-06-05 13:56:37,893 | Common.java | 84 | Point ID:43462 Test Case ID: 43449
 INFO | 2018-06-05 13:56:37,893 | Common.java | 84 | Point ID:43462 Test Case ID: 43450
 INFO | 2018-06-05 13:56:37,894 | Common.java | 84 | Point ID:43462 Test Case ID: 43451
 INFO | 2018-06-05 13:56:37,894 | Common.java | 84 | Point ID:43462 Test Case ID: 43452
 INFO | 2018-06-05 13:56:37,894 | Common.java | 84 | Point ID:43462 Test Case ID: 43453
 INFO | 2018-06-05 13:56:37,894 | Common.java | 84 | Point ID:43462 Test Case ID: 43454
 INFO | 2018-06-05 13:56:37,894 | Common.java | 84 | Point ID:43462 Test Case ID: 43455
 INFO | 2018-06-05 13:56:37,894 | Common.java | 84 | Point ID:43462 Test Case ID: 43456
 INFO | 2018-06-05 13:56:37,895 | Common.java | 84 | Point ID:43462 Test Case ID: 43457
 INFO | 2018-06-05 13:56:37,895 | Common.java | 84 | Point ID:43462 Test Case ID: 43458
 INFO | 2018-06-05 13:56:37,895 | Common.java | 84 | Point ID:43462 Test Case ID: 43459
 INFO | 2018-06-05 13:56:37,895 | Common.java | 84 | Point ID:43462 Test Case ID: 43460
 INFO | 2018-06-05 13:56:37,895 | Common.java | 84 | Point ID:43462 Test Case ID: 43461
 INFO | 2018-06-05 13:56:37,895 | Common.java | 84 | Point ID:43462 Test Case ID: 43462
 INFO | 2018-06-05 13:56:37,895 | Common.java | 84 | Point ID: Equal43462
 INFO | 2018-06-05 13:56:37,896 | Common.java | 84 | Point ID:43462 Test Case ID: 43463
 INFO | 2018-06-05 13:56:37,896 | Common.java | 84 | Point ID:43462 Test Case ID: 43464
 INFO | 2018-06-05 13:56:37,896 | Common.java | 84 | Point ID:43462 Test Case ID: 43465
 INFO | 2018-06-05 13:56:37,896 | Common.java | 84 | Point ID:43462 Test Case ID: 43466
 INFO | 2018-06-05 13:56:37,896 | Common.java | 84 | Point ID:43462 Test Case ID: 43467
 INFO | 2018-06-05 13:56:37,896 | Common.java | 84 | Point ID:43462 Test Case ID: 43468
 INFO | 2018-06-05 13:56:37,896 | Common.java | 84 | Point ID:43462 Test Case ID: 43469
 INFO | 2018-06-05 13:56:37,896 | Common.java | 84 | Point ID:43462 Test Case ID: 43470
 INFO | 2018-06-05 13:56:37,897 | Common.java | 84 | Point ID:43462 Test Case ID: 43471
 INFO | 2018-06-05 13:56:37,897 | Common.java | 84 | Point ID:43462 Test Case ID: 43472
 INFO | 2018-06-05 13:56:37,897 | Common.java | 84 | Point ID:43462 Test Case ID: 43473
 INFO | 2018-06-05 13:56:37,897 | Common.java | 84 | Point ID:43462 Test Case ID: 43474
 INFO | 2018-06-05 13:56:37,897 | Common.java | 84 | Point ID:43462 Test Case ID: 43475
 INFO | 2018-06-05 13:56:37,897 | Common.java | 84 | Point ID:43462 Test Case ID: 43476
 INFO | 2018-06-05 13:56:37,897 | Common.java | 84 | Point ID:43462 Test Case ID: 43477
 INFO | 2018-06-05 13:56:37,897 | Common.java | 84 | Point ID:43462 Test Case ID: 43478
 INFO | 2018-06-05 13:56:37,897 | Common.java | 84 | Point ID:43462 Test Case ID: 43479
 INFO | 2018-06-05 13:56:37,898 | Common.java | 84 | Point ID:43462 Test Case ID: 43480
 INFO | 2018-06-05 13:56:37,898 | Common.java | 84 | Point ID:43462 Test Case ID: 43481
 INFO | 2018-06-05 13:56:37,898 | Common.java | 84 | Point ID:43462 Test Case ID: 43482
 INFO | 2018-06-05 13:56:37,898 | Common.java | 84 | Point ID:43462 Test Case ID: 43483
 INFO | 2018-06-05 13:56:37,898 | Common.java | 84 | Point ID:43462 Test Case ID: 43484
 INFO | 2018-06-05 13:56:37,898 | Common.java | 84 | Point ID:43462 Test Case ID: 43485
 INFO | 2018-06-05 13:56:37,898 | Common.java | 84 | Point ID:43462 Test Case ID: 43486
 INFO | 2018-06-05 13:56:37,898 | Common.java | 84 | Point ID:43462 Test Case ID: 43487
 INFO | 2018-06-05 13:56:37,898 | Common.java | 84 | Point ID:43462 Test Case ID: 43488
 INFO | 2018-06-05 13:56:37,908 | Common.java | 84 | Getting value of ElementLoadWaitTime from Test Configuration file : 60
 INFO | 2018-06-05 13:56:37,908 | Common.java | 84 | Getting value of TextLoadWaitTime from Test Configuration file : 45
 INFO | 2018-06-05 13:56:37,909 | Common.java | 84 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2018-06-05 13:56:37,909 | Common.java | 84 | Getting value of ImplicitlyWaitTime from Test Configuration file : 45
 INFO | 2018-06-05 13:56:37,910 | Common.java | 84 | Element time out set
 INFO | 2018-06-05 13:56:37,910 | Common.java | 84 | ##### Start of Test Case : Validate Strong field is displayed after clicking generate button #####
 INFO | 2018-06-05 13:56:37,910 | Common.java | 84 | MachineName:D:\Data\Official\Sathish\ThycoticAutomation\TestResults\2018_06_05_01_56_08_PM\PC-Windows(7)-Chrome-64\ResultFiles\PC.xml
 INFO | 2018-06-05 13:56:37,910 | Common.java | 84 | CurrentMachineName:PC
 INFO | 2018-06-05 13:56:37,910 | Common.java | 84 | CurrentTestCaseName:TC_43462
 INFO | 2018-06-05 13:56:37,938 | Common.java | 84 | XML file is opened
